cena,povrsina,grejanje,spratnost,infrastruktura,udaljenost_od_centra
89000.0,57.0,etažno grejanje,2,ima,8.099954742732058
290000.0,80.0,etažno grejanje,1,ima,4.909122795790746
150000.0,66.0,centralno grejanje,4,ima,0.9350444016529624
105000.0,62.0,centralno grejanje,2,nema,1.9924396548349657
255000.0,106.0,centralno grejanje,1,ima,6.7627479461101485
70000.0,40.0,etažno grejanje,3,ima,7.913254871980957
138000.0,69.0,centralno grejanje,prizemlje,ima,3.7640938536955213
120000.0,74.0,centralno grejanje,1,ima,6.703099944683712
250000.0,195.0,centralno grejanje,prizemlje,ima,5.546304188453978
105000.0,63.0,podno grejanje,suteren,nema,1.799299514122067
100000.0,63.0,centralno grejanje,4,ima,6.504240800467808
119000.0,76.0,centralno grejanje,1,ima,5.683609052509876
84500.0,56.0,etažno grejanje,1,ima,4.931324985719415
145000.0,51.0,grejanje na gas,2,ima,4.402600480001926
99318.0,67.0,centralno grejanje,2,ima,6.224162953219111
143000.0,84.0,grejanje na gas,1,ima,6.434785833305329
99318.0,67.0,centralno grejanje,2,ima,6.224162953219111
163000.0,100.0,grejanje na struju,1,ima,7.035184650178563
102000.0,73.0,etažno grejanje,3,ima,6.0291489815990005
35700.0,36.0,norveški radijatori,2,ima,11.452830046263076
70000.0,36.0,grejanje na struju,4,nema,1.6590151136231073
117000.0,56.0,centralno grejanje,2,ima,4.621981593511354
125000.0,67.0,centralno grejanje,1,ima,2.827239875322618
129000.0,49.0,centralno grejanje,7,ima,7.2589166179330125
285000.0,83.0,centralno grejanje,2,ima,0.13813775814666307
85000.0,38.0,centralno grejanje,7,ima,7.2589166179330125
295000.0,90.0,centralno grejanje,3,ima,2.52615822596544
195000.0,64.0,etažno grejanje,2,ima,2.599148171316924
59900.0,25.0,grejanje na struju,prizemlje,nema,3.0312427922182605
88000.0,44.0,centralno grejanje,2,nema,4.037884463423132
219000.0,102.0,podno grejanje,1,nema,2.7784614636585467
179000.0,89.0,centralno grejanje,4,ima,2.5013375226004797
103000.0,47.0,centralno grejanje,4,ima,5.016080328283931
121900.0,57.0,centralno grejanje,1,ima,4.2896973851783615
189990.0,72.0,grejanje na gas,1,ima,6.116095257592906
295000.0,94.0,centralno grejanje,1,ima,1.89935581233106
230000.0,82.0,etažno grejanje,2,ima,4.291436980957841
99715.0,49.0,etažno grejanje,3,nema,7.097062537410192
198000.0,67.0,centralno grejanje,2,ima,1.1637496549025328
169000.0,85.0,centralno grejanje,1,ima,7.804169995433672
636000.0,265.0,centralno grejanje,2,ima,1.070080551621901
430000.0,205.0,centralno grejanje,5,ima,1.1838552879243422
53340.0,38.0,etažno grejanje,2,ima,8.830291345745577
53020.0,38.0,etažno grejanje,2,ima,8.830291345745577
259900.0,90.0,centralno grejanje,1,ima,2.3117882618405594
425000.0,160.0,centralno grejanje,1,ima,6.5979200595553085
110900.0,70.0,centralno grejanje,5,ima,6.457073266366132
69900.0,34.0,norveški radijatori,prizemlje,nema,5.417664174912384
130000.0,107.0,grejanje na struju,2,nema,2.6993115787708817
139000.0,81.0,centralno grejanje,1,ima,5.683609052509876
140000.0,70.0,centralno grejanje,1,ima,2.266956648004008
120000.0,43.0,centralno grejanje,1,ima,6.020039348568273
119600.0,92.0,centralno grejanje,1,ima,6.19034668998448
71453.0,43.0,grejanje na gas,prizemlje,ima,8.669894744518333
300000.0,103.0,grejanje na struju,3,ima,1.1637496549025328
97000.0,38.0,grejanje na struju,1,nema,0.2507635202879382
110000.0,65.0,centralno grejanje,4,ima,4.780193666484915
270000.0,120.0,centralno grejanje,1,ima,2.6029079555583605
410000.0,147.0,centralno grejanje,5,ima,2.569774038926624
140000.0,64.0,grejanje na struju,3,nema,1.1439149391326289
185000.0,64.0,centralno grejanje,3,nema,1.192487245246194
175000.0,70.0,centralno grejanje,4,nema,0.2507635202879382
79900.0,96.0,grejanje na struju,1,ima,5.747045919697405
460000.0,115.0,centralno grejanje,1,nema,0.8634310925834158
138000.0,66.0,grejanje na struju,6,nema,0.42666109115793055
180000.0,117.0,centralno grejanje,3,ima,6.829840542569317
39900.0,44.0,grejanje na struju,prizemlje,nema,5.747045919697405
135000.0,62.0,centralno grejanje,6,ima,2.4115126846576858
118000.0,68.0,grejanje na struju,1,nema,2.524477503989631
130000.0,45.0,centralno grejanje,prizemlje,ima,4.849193476642133
99000.0,71.0,grejanje na struju,prizemlje,ima,4.621981593511354
153000.0,80.0,centralno grejanje,3,ima,5.684295068784338
175000.0,90.0,centralno grejanje,7,ima,7.471627532636062
155000.0,85.0,centralno grejanje,6,ima,7.286857542584318
160000.0,93.0,centralno grejanje,1,ima,5.5909530163739225
73700.0,67.0,grejanje na struju,2,nema,5.016080328283931
215000.0,85.0,centralno grejanje,1,ima,5.546304188453978
197000.0,86.0,etažno grejanje,1,ima,3.7106995902995297
209000.0,55.0,centralno grejanje,3,nema,0.6491339966627081
183888.0,57.0,centralno grejanje,1,ima,0.6491339966627081
219888.0,75.0,centralno grejanje,2,ima,0.6491339966627081
40000.0,36.0,etažno grejanje,prizemlje,nema,5.301575072370618
110000.0,78.0,centralno grejanje,4,ima,7.281901494601775
98000.0,63.0,centralno grejanje,4,nema,6.504240800467808
69000.0,66.0,centralno grejanje,3,ima,6.64021458445816
220000.0,79.0,etažno grejanje,1,ima,11.786055440662716
135000.0,62.0,centralno grejanje,6,ima,2.4115126846576858
139000.0,68.0,centralno grejanje,1,ima,5.683609052509876
53000.0,53.0,etažno grejanje,prizemlje,nema,5.883335331253297
380000.0,133.0,centralno grejanje,1,ima,2.3352096230674784
125000.0,67.0,centralno grejanje,4,nema,5.809226980679746
733888.0,87.0,centralno grejanje,4,ima,0.6491339966627081
637888.0,75.0,centralno grejanje,4,ima,0.6491339966627081
282888.0,80.0,centralno grejanje,1,ima,0.6491339966627081
491888.0,59.0,centralno grejanje,4,ima,0.6491339966627081
160000.0,110.0,grejanje na struju,1,nema,6.359305124927691
38000.0,18.0,etažno grejanje,prizemlje,nema,6.066268308456639
271888.0,89.0,centralno grejanje,1,ima,0.6491339966627081
297000.0,176.0,etažno grejanje,prizemlje,ima,6.066268308456639
38000.0,18.0,etažno grejanje,prizemlje,nema,6.066268308456639
225000.0,55.0,centralno grejanje,2,ima,4.594043488214039
282888.0,79.0,centralno grejanje,1,ima,2.5434040168247156
128000.0,80.0,norveški radijatori,1,ima,6.943689992224843
299000.0,86.0,centralno grejanje,5,ima,2.847752244374888
145000.0,51.0,grejanje na gas,2,ima,4.402600480001926
95000.0,44.0,centralno grejanje,prizemlje,ima,5.224788083448762
63500.0,62.0,etažno grejanje,prizemlje,ima,6.0291489815990005
85000.0,76.0,podno grejanje,suteren,nema,7.07322956511658
150000.0,70.0,centralno grejanje,1,ima,2.9657232937280513
184030.0,84.0,centralno grejanje,1,ima,4.780193666484915
180000.0,91.0,centralno grejanje,6,ima,1.8788327208475573
53000.0,52.0,etažno grejanje,1,ima,12.76510486711686
120000.0,51.0,grejanje na struju,5,nema,1.0532900558282547
115000.0,46.0,centralno grejanje,1,ima,4.258868203028122
178000.0,84.0,centralno grejanje,6,ima,4.1416484160727824
217000.0,80.0,centralno grejanje,1,ima,1.1804777379144709
82000.0,74.0,etažno grejanje,suteren,ima,6.083260360282218
68900.0,36.0,centralno grejanje,prizemlje,nema,3.7195441442430592
203500.0,88.0,centralno grejanje,5,ima,4.1416484160727824
298500.0,114.0,centralno grejanje,1,ima,2.0715103600216773
233800.0,102.0,centralno grejanje,5,ima,4.1416484160727824
300000.0,80.0,centralno grejanje,2,ima,0.40157234443861617
155000.0,62.0,grejanje na struju,prizemlje,nema,1.879773134031805
60000.0,70.0,grejanje na struju,1,ima,5.4741762152402575
350000.0,105.0,centralno grejanje,1,ima,1.939787158816722
165000.0,85.0,etažno grejanje,3,nema,2.627957551336704
194000.0,101.0,centralno grejanje,1,ima,3.84012031991946
154000.0,114.0,centralno grejanje,4,ima,3.7025546503348488
147600.0,74.0,grejanje na gas,1,ima,5.159815631239659
96000.0,96.0,etažno grejanje,2,ima,6.737436767057152
107000.0,137.0,etažno grejanje,1,ima,6.737436767057152
314000.0,82.0,centralno grejanje,2,ima,0.6491339966627081
49000.0,38.0,centralno grejanje,2,ima,7.7453042190914205
869000.0,213.0,centralno grejanje,7,nema,3.598249175501236
125000.0,68.0,centralno grejanje,5,ima,5.858648751285497
225000.0,55.0,centralno grejanje,2,ima,0.9173951132726984
180000.0,88.0,centralno grejanje,3,ima,2.0540124333614065
215000.0,78.0,centralno grejanje,3,nema,1.2264592815283115
231929.0,147.0,grejanje na gas,6,ima,8.669894744518333
71177.0,43.0,grejanje na gas,prizemlje,ima,8.669894744518333
118264.0,70.0,grejanje na gas,1,ima,8.669894744518333
179000.0,58.0,centralno grejanje,2,nema,2.0715103600216773
162000.0,56.0,etažno grejanje,2,ima,2.7796690023091792
198172.0,126.0,grejanje na gas,6,ima,8.669894744518333
239500.0,91.0,centralno grejanje,5,ima,7.804169995433672
111000.0,74.0,centralno grejanje,2,ima,6.405399490885526
205000.0,89.0,centralno grejanje,2,nema,5.534553728293426
215000.0,78.0,centralno grejanje,4,nema,1.2264592815283115
216362.0,137.0,grejanje na gas,6,ima,8.669894744518333
215000.0,78.0,centralno grejanje,2,nema,1.2264592815283115
63000.0,33.0,etažno grejanje,prizemlje,nema,5.932833328084909
295900.0,89.0,centralno grejanje,3,ima,4.408607538033858
115000.0,62.0,grejanje na struju,3,ima,2.6941775071529706
199500.0,95.0,centralno grejanje,6,ima,1.8788327208475573
173888.0,55.0,centralno grejanje,7,ima,1.5824817767765371
123000.0,65.0,etažno grejanje,1,ima,5.932833328084909
355888.0,115.0,centralno grejanje,5,nema,1.5824817767765371
211888.0,71.0,centralno grejanje,1,ima,1.5824817767765371
361888.0,117.0,centralno grejanje,5,ima,1.5824817767765371
348000.0,157.0,grejanje na gas,1,ima,6.5979200595553085
179280.0,55.0,centralno grejanje,1,ima,3.150991682317825
54900.0,46.0,centralno grejanje,7,nema,6.022825152794137
76250.0,43.0,grejanje na gas,3,ima,8.669894744518333
230000.0,127.0,etažno grejanje,1,nema,1.4462673996540567
280000.0,97.0,centralno grejanje,2,ima,2.7935024497060734
72000.0,39.0,centralno grejanje,2,nema,4.2896973851783615
99000.0,45.0,grejanje na struju,1,nema,5.4293662762028285
258000.0,92.0,centralno grejanje,1,ima,2.6496467107738804
55000.0,52.0,grejanje na gas,3,nema,6.766551402663952
200000.0,70.0,etažno grejanje,1,nema,1.0980492979087382
240000.0,94.0,centralno grejanje,2,ima,2.619244775672497
61000.0,43.0,grejanje na struju,prizemlje,nema,3.84199225524683
55000.0,43.0,centralno grejanje,3,ima,5.29456413317804
72000.0,39.0,centralno grejanje,2,nema,4.2896973851783615
119000.0,49.0,etažno grejanje,5,ima,5.426113860652009
115000.0,119.0,grejanje na struju,3,ima,5.25425903973434
129900.0,59.0,centralno grejanje,4,ima,3.598249175501236
52500.0,34.0,centralno grejanje,5,ima,8.270623295172717
181000.0,94.0,centralno grejanje,4,ima,2.1081695218505523
188700.0,83.0,centralno grejanje,3,ima,3.8142197201960784
192888.0,58.0,centralno grejanje,1,nema,1.5824817767765371
88000.0,55.0,etažno grejanje,2,nema,5.998788395003087
165700.0,76.0,centralno grejanje,1,nema,4.780193666484915
165000.0,54.0,etažno grejanje,2,nema,3.211344086220892
188000.0,86.0,centralno grejanje,1,nema,4.780193666484915
275000.0,113.0,centralno grejanje,1,ima,2.6029079555583605
50000.0,39.0,etažno grejanje,prizemlje,ima,6.083260360282218
82000.0,50.0,centralno grejanje,prizemlje,nema,7.15110812646986
150000.0,96.0,centralno grejanje,1,ima,7.0186614685556865
386888.0,121.0,centralno grejanje,7,ima,1.5824817767765371
144000.0,69.0,centralno grejanje,1,nema,1.975255650206564
410000.0,120.0,centralno grejanje,1,ima,0.7637809531396772
156000.0,107.0,grejanje na gas,2,ima,7.421892561067746
199000.0,78.0,etažno grejanje,1,ima,2.918531464267065
63427.0,48.0,etažno grejanje,2,nema,13.01409351003628
45591.0,35.0,etažno grejanje,2,nema,13.01409351003628
68556.0,57.0,etažno grejanje,prizemlje,nema,13.01409351003628
106500.0,30.0,centralno grejanje,4,ima,1.7110659832468362
180000.0,92.0,centralno grejanje,3,ima,4.414797131614703
450000.0,172.0,centralno grejanje,>7,ima,1.319803898280493
128000.0,42.0,grejanje na struju,3,ima,6.055042101458558
250000.0,104.0,centralno grejanje,4,ima,1.879773134031805
89000.0,55.0,etažno grejanje,2,nema,5.998788395003087
145000.0,85.0,centralno grejanje,prizemlje,ima,4.819512615933963
134000.0,41.0,centralno grejanje,6,ima,2.9108740627384195
180000.0,137.0,etažno grejanje,2,ima,4.318776049757788
130000.0,100.0,centralno grejanje,5,ima,4.53451731823147
108000.0,58.0,centralno grejanje,suteren,nema,0.34639317163167943
190000.0,58.0,grejanje na gas,prizemlje,ima,6.020039348568273
125000.0,50.0,centralno grejanje,1,ima,1.6873991474342178
150337.0,86.0,etažno grejanje,1,ima,6.632548314595013
155000.0,67.0,centralno grejanje,7,nema,3.598249175501236
125425.0,72.0,etažno grejanje,prizemlje,ima,6.632548314595013
117692.0,68.0,etažno grejanje,prizemlje,nema,6.632548314595013
78000.0,54.0,centralno grejanje,6,ima,12.11959920077636
148918.0,86.0,etažno grejanje,3,ima,6.632548314595013
142750.0,101.0,centralno grejanje,prizemlje,nema,3.4006550675256006
18500.0,16.0,grejanje na struju,prizemlje,ima,6.605130019381603
320000.0,107.0,centralno grejanje,3,ima,1.141264488670319
130000.0,70.0,centralno grejanje,7,ima,4.037884463423132
199000.0,153.0,centralno grejanje,suteren,nema,1.0509851349577792
129802.0,75.0,etažno grejanje,1,ima,6.632548314595013
181000.0,94.0,centralno grejanje,4,ima,2.1081695218505523
349000.0,177.0,centralno grejanje,prizemlje,nema,0.5881999352534308
220000.0,106.0,centralno grejanje,3,ima,1.288108360912944
750000.0,250.0,etažno grejanje,2,ima,0.9350444016529624
210000.0,88.0,etažno grejanje,1,ima,3.598249175501236
183270.0,77.0,centralno grejanje,2,nema,3.4006550675256006
58000.0,43.0,etažno grejanje,3,ima,8.758272925844354
115000.0,49.0,centralno grejanje,3,ima,4.645699633952249
130000.0,64.0,etažno grejanje,3,nema,0.9350444016529624
70400.0,64.0,etažno grejanje,prizemlje,ima,7.804169995433672
94600.0,44.0,centralno grejanje,prizemlje,ima,5.224788083448762
138000.0,73.0,grejanje na struju,6,ima,0.42666109115793055
179000.0,60.0,centralno grejanje,1,ima,3.150991682317825
83600.0,38.0,etažno grejanje,1,nema,6.291287939386997
128000.0,80.0,norveški radijatori,1,ima,6.943689992224843
210000.0,62.0,grejanje na struju,2,ima,0.6936972482561158
291537.0,100.0,centralno grejanje,1,nema,2.786202151478381
120000.0,100.0,etažno grejanje,prizemlje,nema,5.482195906771167
62000.0,43.0,etažno grejanje,prizemlje,ima,7.082271432758557
102000.0,37.0,grejanje na struju,2,nema,0.5901342755263618
153000.0,58.0,etažno grejanje,prizemlje,ima,2.722296838029078
160000.0,57.0,centralno grejanje,1,ima,1.5698361860755208
250000.0,168.0,etažno grejanje,2,ima,7.2220306934977545
153000.0,58.0,etažno grejanje,1,ima,2.722296838029078
173000.0,66.0,centralno grejanje,4,ima,1.1269364512147817
135000.0,55.0,grejanje na struju,prizemlje,nema,0.6054667772378305
364620.0,127.0,centralno grejanje,4,ima,2.845661119210304
98000.0,65.0,centralno grejanje,5,ima,4.4444355205624415
142200.0,60.0,centralno grejanje,4,nema,4.0693563578372
43000.0,20.0,grejanje na struju,1,ima,7.384634081893263
320000.0,160.0,etažno grejanje,5,ima,4.312207072252743
85000.0,38.0,grejanje na struju,prizemlje,nema,1.1838552879243422
97000.0,47.0,etažno grejanje,prizemlje,ima,3.9681777402122815
222285.0,106.0,centralno grejanje,2,ima,2.266956648004008
194128.0,88.0,centralno grejanje,4,nema,2.266956648004008
149000.0,71.0,etažno grejanje,prizemlje,ima,2.939620121983435
206272.0,94.0,centralno grejanje,6,ima,2.266956648004008
295000.0,117.0,centralno grejanje,2,ima,5.725380010299472
75990.0,56.0,grejanje na struju,1,ima,12.368626099663864
77000.0,51.0,grejanje na struju,3,nema,5.207694703674959
181000.0,95.0,centralno grejanje,1,ima,4.142521076655837
108500.0,62.0,grejanje na gas,prizemlje,nema,5.954854615403812
39000.0,25.0,etažno grejanje,prizemlje,ima,7.360421565964834
127500.0,72.0,centralno grejanje,2,nema,2.015341040269244
355000.0,105.0,centralno grejanje,5,ima,8.892089876704894
60788.0,46.0,etažno grejanje,2,nema,13.01409351003628
58548.0,48.0,etažno grejanje,3,nema,13.01409351003628
108000.0,82.0,centralno grejanje,1,ima,5.5909530163739225
304000.0,92.0,centralno grejanje,3,ima,2.1828299806468148
330000.0,98.0,centralno grejanje,5,ima,1.939787158816722
190000.0,68.0,centralno grejanje,prizemlje,ima,2.690758144074218
210000.0,55.0,centralno grejanje,2,ima,0.6491339966627081
230000.0,95.0,centralno grejanje,1,ima,2.4305277030622627
325000.0,98.0,centralno grejanje,3,ima,2.1828299806468148
190000.0,91.0,centralno grejanje,4,ima,1.1804777379144709
136000.0,73.0,centralno grejanje,6,ima,6.997654580422821
200000.0,83.0,centralno grejanje,1,ima,2.648160282449717
49500.0,84.0,etažno grejanje,1,ima,10.839215545421913
170000.0,61.0,centralno grejanje,2,ima,1.288108360912944
182088.0,76.0,podno grejanje,1,nema,4.088634935217357
39000.0,78.0,etažno grejanje,prizemlje,nema,10.839215545421913
175000.0,119.0,etažno grejanje,1,nema,7.804169995433672
209000.0,92.0,etažno grejanje,3,nema,0.5684329397312319
135000.0,50.0,etažno grejanje,prizemlje,ima,0.28844225336857204
99000.0,51.0,grejanje na struju,prizemlje,nema,4.414797131614703
179500.0,94.0,centralno grejanje,1,ima,2.677602322512736
67000.0,70.0,centralno grejanje,3,nema,6.63586607192763
106900.0,78.0,etažno grejanje,prizemlje,ima,4.540374417350192
69000.0,49.0,grejanje na struju,1,ima,4.786181321710262
170000.0,74.0,centralno grejanje,prizemlje,nema,1.247215796362258
103000.0,51.0,centralno grejanje,prizemlje,nema,3.479047970110821
64900.0,74.0,etažno grejanje,2,nema,4.967539821987508
283000.0,98.0,centralno grejanje,3,ima,2.6602233281209293
204000.0,86.0,centralno grejanje,3,ima,3.97867537742446
159000.0,58.0,centralno grejanje,4,nema,3.082688366985128
114000.0,45.0,centralno grejanje,1,ima,1.975255650206564
350000.0,107.0,centralno grejanje,6,ima,0.8691753086155911
78000.0,44.0,centralno grejanje,3,nema,8.31392364513466
350000.0,107.0,centralno grejanje,6,nema,0.8691753086155911
210800.0,124.0,etažno grejanje,3,ima,5.240315723592321
180000.0,94.0,centralno grejanje,4,ima,2.1081695218505523
225000.0,106.0,centralno grejanje,1,ima,1.6873991474342178
199000.0,78.0,etažno grejanje,1,ima,2.918531464267065
130000.0,48.0,etažno grejanje,4,nema,2.0715103600216773
125000.0,42.0,centralno grejanje,1,nema,2.3352096230674784
91000.0,39.0,centralno grejanje,5,ima,7.7467030117958995
299300.0,106.0,centralno grejanje,3,ima,0.6652810056094814
172000.0,60.0,centralno grejanje,2,ima,0.8691753086155911
366888.0,109.0,centralno grejanje,2,ima,0.9173951132726984
399000.0,125.0,etažno grejanje,4,ima,1.879773134031805
160000.0,96.0,centralno grejanje,4,ima,3.7174731994575376
285888.0,80.0,centralno grejanje,1,ima,0.6491339966627081
79450.0,77.0,etažno grejanje,prizemlje,nema,4.51287520734455
110000.0,50.0,centralno grejanje,2,nema,2.827239875322618
130000.0,52.0,etažno grejanje,prizemlje,nema,2.213538089096682
383888.0,110.0,centralno grejanje,1,ima,0.6491339966627081
285888.0,88.0,centralno grejanje,1,ima,0.9173951132726984
940888.0,98.0,centralno grejanje,4,ima,0.6491339966627081
254888.0,79.0,centralno grejanje,1,ima,0.6491339966627081
291888.0,80.0,centralno grejanje,1,ima,0.6491339966627081
384888.0,110.0,centralno grejanje,1,ima,0.6491339966627081
272888.0,79.0,centralno grejanje,2,ima,0.6491339966627081
293888.0,86.0,centralno grejanje,1,ima,0.6491339966627081
246888.0,79.0,centralno grejanje,2,ima,0.9173951132726984
120000.0,58.0,centralno grejanje,3,ima,4.420972948168182
82000.0,74.0,etažno grejanje,prizemlje,ima,6.083260360282218
219000.0,104.0,grejanje na struju,4,ima,2.2590395219412804
407888.0,119.0,centralno grejanje,2,ima,0.6491339966627081
89000.0,55.0,etažno grejanje,2,nema,5.998788395003087
195000.0,153.0,centralno grejanje,prizemlje,nema,1.0509851349577792
85000.0,40.0,centralno grejanje,1,ima,5.683609052509876
53750.0,43.0,etažno grejanje,6,ima,8.306913702737674
92800.0,29.0,grejanje na struju,2,nema,3.211344086220892
480000.0,214.0,grejanje na gas,prizemlje,ima,4.317546193797873
56112.0,46.0,etažno grejanje,3,nema,13.01409351003628
63427.0,48.0,etažno grejanje,1,nema,13.01409351003628
68556.0,57.0,etažno grejanje,prizemlje,nema,13.01409351003628
45591.0,35.0,etažno grejanje,1,nema,13.01409351003628
210000.0,91.0,centralno grejanje,2,ima,5.683609052509876
227500.0,91.0,etažno grejanje,1,nema,0.4628968386735429
60788.0,46.0,etažno grejanje,1,nema,13.01409351003628
390000.0,155.0,centralno grejanje,2,ima,0.9191799188218671
62500.0,42.0,centralno grejanje,6,ima,6.711790651480907
49900.0,21.0,centralno grejanje,prizemlje,nema,7.532766471967478
65000.0,45.0,centralno grejanje,prizemlje,nema,1.9765746962194493
45591.0,35.0,etažno grejanje,3,nema,13.01409351003628
42000.0,27.0,grejanje na struju,prizemlje,nema,8.203994134733078
122000.0,49.0,etažno grejanje,5,ima,5.426113860652009
127500.0,66.0,centralno grejanje,2,ima,2.015341040269244
295000.0,117.0,centralno grejanje,2,nema,5.725380010299472
147000.0,79.0,centralno grejanje,4,ima,7.471627532636062
185000.0,95.0,centralno grejanje,4,ima,4.142521076655837
105000.0,46.0,grejanje na struju,2,ima,0.9350444016529624
545000.0,155.0,centralno grejanje,4,ima,2.213538089096682
285600.0,102.0,grejanje na gas,prizemlje,ima,5.370384456983516
189000.0,84.0,centralno grejanje,1,ima,2.827239875322618
119000.0,76.0,centralno grejanje,1,ima,5.683609052509876
34000.0,25.0,centralno grejanje,3,nema,7.408671609503538
129000.0,57.0,centralno grejanje,6,ima,3.723507823488224
120000.0,60.0,centralno grejanje,1,ima,4.297332714165572
80000.0,33.0,centralno grejanje,4,nema,4.297332714165572
64000.0,40.0,centralno grejanje,1,nema,5.29456413317804
145000.0,63.0,centralno grejanje,4,nema,1.5261038618634986
360000.0,121.0,centralno grejanje,1,nema,2.015341040269244
152000.0,56.0,centralno grejanje,6,ima,1.5784521202377004
55000.0,61.0,centralno grejanje,suteren,nema,7.310853194151433
145000.0,85.0,centralno grejanje,prizemlje,ima,4.819512615933963
205000.0,64.0,centralno grejanje,2,nema,2.0715103600216773
70000.0,84.0,grejanje na struju,2,nema,3.9420168895259042
179000.0,55.0,centralno grejanje,3,ima,0.7143277795236583
492000.0,205.0,centralno grejanje,2,ima,1.070080551621901
105000.0,49.0,centralno grejanje,3,ima,7.0453240230192655
107000.0,137.0,etažno grejanje,1,ima,6.737436767057152
206000.0,137.0,etažno grejanje,prizemlje,ima,6.737436767057152
299000.0,120.0,podno grejanje,5,nema,1.2989252689115287
62000.0,39.0,centralno grejanje,4,ima,6.19034668998448
96000.0,96.0,etažno grejanje,2,ima,6.737436767057152
310000.0,193.0,centralno grejanje,7,ima,3.5502456211497058
178000.0,56.0,centralno grejanje,4,ima,4.493348355195524
140000.0,66.0,centralno grejanje,5,ima,5.24052185289458
177500.0,71.0,centralno grejanje,3,ima,4.274251941014839
202000.0,100.0,centralno grejanje,prizemlje,ima,4.0361144033586225
126000.0,63.0,centralno grejanje,prizemlje,nema,3.2253566699462635
270000.0,111.0,centralno grejanje,4,ima,3.3050992752682777
160000.0,60.0,grejanje na struju,1,ima,2.32671064325996
215000.0,90.0,centralno grejanje,2,ima,5.534553728293426
185000.0,95.0,centralno grejanje,4,ima,4.142521076655837
115000.0,100.0,TA peć,3,ima,5.25425903973434
70000.0,38.0,grejanje na struju,6,ima,4.140667980210856
193200.0,92.0,centralno grejanje,1,nema,3.7174731994575376
400000.0,90.0,centralno grejanje,3,ima,0.4301485593686269
89000.0,49.0,centralno grejanje,prizemlje,ima,7.709824812141727
370678.0,146.0,centralno grejanje,5,ima,2.0715103600216773
68300.0,46.0,etažno grejanje,2,ima,7.2220306934977545
205000.0,53.0,centralno grejanje,3,ima,0.9191799188218671
395000.0,177.0,centralno grejanje,prizemlje,ima,0.5881999352534308
215000.0,127.0,etažno grejanje,1,ima,1.4462673996540567
150000.0,88.0,etažno grejanje,prizemlje,ima,6.1251923754314195
55000.0,32.0,norveški radijatori,prizemlje,nema,3.998177263056996
95000.0,66.0,centralno grejanje,2,ima,5.411141921571456
189000.0,116.0,etažno grejanje,2,ima,7.804169995433672
205000.0,58.0,centralno grejanje,2,ima,2.0715103600216773
100000.0,54.0,centralno grejanje,4,ima,5.74874720005473
125000.0,42.0,centralno grejanje,1,nema,2.3352096230674784
119000.0,99.0,etažno grejanje,4,ima,1.934154998445028
84150.0,42.0,etažno grejanje,prizemlje,ima,5.181301387792414
499900.0,163.0,centralno grejanje,7,ima,2.5013375226004797
2100.0,79.0,centralno grejanje,2,ima,3.764078274853378
140700.0,67.0,centralno grejanje,2,ima,3.764078274853378
229000.0,140.0,centralno grejanje,3,ima,0.6936972482561158
93000.0,68.0,centralno grejanje,1,ima,9.388354023367224
125000.0,73.0,centralno grejanje,1,ima,4.819512615933963
2100.0,72.0,centralno grejanje,2,ima,3.764078274853378
320000.0,108.0,etažno grejanje,3,ima,5.522718596495584
123750.0,55.0,centralno grejanje,2,ima,3.24036261332562
138500.0,61.0,centralno grejanje,6,ima,5.694109960993915
121800.0,58.0,centralno grejanje,2,ima,3.764078274853378
130000.0,43.0,etažno grejanje,4,nema,0.7767002157828758
173000.0,66.0,centralno grejanje,4,ima,1.1269364512147817
69990.0,33.0,norveški radijatori,prizemlje,nema,5.417664174912384
136500.0,65.0,centralno grejanje,3,ima,3.764078274853378
120000.0,51.0,centralno grejanje,5,nema,1.2989252689115287
89000.0,69.0,centralno grejanje,5,ima,8.50683751498356
280000.0,117.0,centralno grejanje,1,ima,1.9296158801807641
64000.0,36.0,centralno grejanje,4,nema,6.626268161439737
52500.0,57.0,TA peć,1,ima,5.132286152175055
130000.0,41.0,centralno grejanje,prizemlje,nema,2.332458073944502
120000.0,60.0,centralno grejanje,5,ima,1.0532900558282547
280000.0,124.0,etažno grejanje,3,ima,4.423934480912483
172000.0,60.0,centralno grejanje,2,ima,0.8691753086155911
295500.0,192.0,centralno grejanje,7,ima,3.850068150212584
92000.0,38.0,TA peć,prizemlje,nema,2.619244775672497
70000.0,64.0,centralno grejanje,2,ima,4.152789896567328
172283.0,83.0,centralno grejanje,6,ima,4.008544390446339
189582.0,79.0,centralno grejanje,4,ima,2.863768889119441
47500.0,31.0,TA peć,prizemlje,nema,3.84199225524683
324000.0,130.0,centralno grejanje,4,ima,3.2011332554731764
317334.0,131.0,centralno grejanje,4,ima,2.863768889119441
44000.0,40.0,centralno grejanje,suteren,nema,1.8788327208475573
121500.0,45.0,centralno grejanje,1,ima,4.780193666484915
350000.0,146.0,centralno grejanje,2,ima,1.1269364512147817
89000.0,27.0,etažno grejanje,4,ima,0.8414132210315118
110000.0,57.0,etažno grejanje,3,ima,5.534553728293426
180000.0,90.0,centralno grejanje,3,ima,2.0540124333614065
330000.0,150.0,centralno grejanje,6,nema,2.627957551336704
61000.0,71.0,etažno grejanje,1,ima,8.830291345745577
484800.0,242.0,etažno grejanje,5,ima,0.42666109115793055
330000.0,150.0,centralno grejanje,6,nema,2.627957551336704
